OrderID,CustomerID,CustomerName,Country,Category,OrderDate,Quantity,UnitPrice,PaymentMethod,TotalAmount
6075,70184f95-9e6a-40fa-b5d2-36e30d9e9c48,Jeanette Hansen,Canada,Fiction,2025-03-23,3,41.54,PayPal,124.62
6076,108d692f-6fa9-457c-974f-e6687f441add,Mallory Fernandez,USA,Romance,2024-10-09,2,46.34,Gift Card,92.68
6077,05a95733-2bdd-4419-beec-0074f4028e77,Debra Morris,Canada,Science,2025-04-21,1,31.51,Credit Card,31.51
6078,a6789753-8f1a-4d4a-b2ce-d11f8f59748b,Amy Taylor,Canada,Non-Fiction,2023-09-12,1,25.36,Gift Card,25.36
6079,7a0430c4-58fc-4448-a555-e0870ebb51ae,Crystal Allen,UK,Fiction,2024-05-21,5,5.15,Credit Card,25.75
6080,1053adba-25db-48d1-b4d0-aaeade19893e,Joseph Bailey,Canada,Science,2024-02-26,5,26.71,Bank Transfer,133.55
6081,f46976af-10be-43e8-9aba-c34bae9802fa,Brittany Robertson,Canada,Non-Fiction,2024-11-03,5,25.54,Credit Card,127.7
6082,4083dcf3-91db-4fbc-86ad-dbe7b807c910,James Lewis,India,Children,2023-09-29,1,19.22,PayPal,19.22
6083,070f48c2-ba4e-432f-a582-eba2f2859a73,Lisa Clay,Canada,Science,2024-02-08,1,38.52,Credit Card,38.52
6084,6e4ae071-7da5-4648-9905-6421b6af49df,Kyle Bell,USA,Fantasy,2025-04-18,1,32.1,Credit Card,32.1
6085,2223ab94-f157-4169-83ad-6ffdb4479e70,Kristen Diaz,USA,Romance,2024-07-18,1,41.4,Credit Card,41.4
6086,a96bc761-3717-4e45-a570-6108fc78090e,Mark Matthews,Canada,Children,2024-09-10,2,18.13,PayPal,36.26
6087,b27c1721-89d4-4ce2-8f50-b59873bd980f,Nathan Guzman,Australia,Non-Fiction,2024-10-05,2,12.13,Credit Card,24.26
6088,3b895644-549d-43b5-8dfe-448cacb70476,Veronica Hutchinson,USA,Fiction,2025-04-03,1,45.02,Bank Transfer,45.02
6089,82095583-e03f-4c17-8c65-037491e22c1e,Taylor Evans,UK,Non-Fiction,2025-04-10,1,47.39,Gift Card,47.39
6090,c42c40ce-24ec-455d-a83a-755ef23e9b0b,Keith Burton,USA,Fiction,2023-10-20,2,22.38,Credit Card,44.76
6091,963d4606-ae6b-49de-baec-fb4c8a240d57,Andrew Marshall,Canada,Biography,2023-11-04,1,29.65,PayPal,29.65
6092,f88c2664-01bc-475c-9cdc-23fc50805bbf,Katie Fleming,Australia,Science,2024-09-27,2,39.11,Credit Card,78.22
6093,c124b471-b64d-458c-8d8f-808d9c0e6192,Denise Rosales,Canada,Fiction,2023-06-24,2,43.7,PayPal,87.4
6094,c64d8e70-1ea3-41e2-9662-f8835bbccb30,Angela Jones,UK,Non-Fiction,2023-06-11,1,8.65,PayPal,8.65
6095,1049f904-9d25-4dc4-922d-ef06fa33dca5,Tina Kennedy,USA,Children,2025-01-09,2,49.77,Credit Card,99.54
6096,2944e059-bafa-44da-a9e8-fe2a879f22eb,Douglas Logan,UK,Children,2024-01-30,2,15.07,PayPal,30.14
6097,fad2fd69-3fb1-4376-b1d2-8c69bb88cfe7,Parker Nelson,USA,Fiction,2023-08-07,1,13.95,Credit Card,13.95
6098,fd55c844-c242-47c5-8613-71c199fd92a4,Ryan Johnston,Germany,Biography,2024-01-24,4,28.8,Credit Card,115.2
6099,078c7f1d-2e65-4eb1-95f3-04a02de94792,Clinton Pruitt,USA,Non-Fiction,2024-03-13,2,28.5,Gift Card,57
6100,ba89eda3-7eb6-4f51-adc7-8d7ba63f89b5,Jennifer Moss,Germany,Fiction,2023-11-17,1,35.42,Credit Card,35.42
6101,181af69a-16cf-4211-94f0-327b1e978ef7,Veronica Snyder,Canada,Fiction,2024-12-27,1,37.35,Credit Card,37.35
6102,b3700e92-92f1-4a69-a74f-6635f236b2ee,Alex Brown,UK,Science,2023-07-10,2,60.44,Credit Card,120.88
6103,ce0ed735-632f-4f79-af73-4c45f2f39f61,Alison Bryant,Canada,Fiction,2024-09-08,1,21.32,Gift Card,21.32
6104,7972c629-b248-41dd-a19c-44966856c822,Kelly Jimenez,Germany,Fiction,2024-02-27,4,50.97,Credit Card,203.88
6105,2ed86804-57e2-4419-98e6-650123755bc8,Tracey Sandoval,USA,Non-Fiction,2024-01-22,3,12.84,Gift Card,38.52
6106,2d6acdd4-5aeb-40f6-8faa-8036188a7f55,Jill Jennings DDS,USA,Science,2025-04-20,1,16.44,PayPal,16.44
6107,4083ff8f-e10a-4f9f-ae2c-219ab50f2f5c,Erin Vang,Canada,Fiction,2023-05-31,1,20.9,Gift Card,20.9
6108,42b07e31-2f3f-4e11-973a-603d7feb25e2,Olivia Marks,USA,Non-Fiction,2024-03-23,4,6.05,Credit Card,24.2
6109,59e849b6-3a05-47b2-b35a-ffe566c3f832,Alexander Watts,USA,Non-Fiction,2025-02-05,1,41.71,Credit Card,41.71
6110,14e1aabd-a20c-44ba-a5b0-8e26fc52a468,Robert Daniel,Germany,Fiction,2023-12-09,2,53.29,Gift Card,106.58
6111,1812362f-c076-492d-b3a4-69a556f7e6bb,Gerald Valdez,India,Children,2023-10-04,1,48.6,Credit Card,48.6
6112,e119e331-0538-4bfd-81fd-1281861c2a6f,Richard James,Canada,Fiction,2024-10-22,1,11.87,Credit Card,11.87
6113,8e9ff74a-fb65-43ea-8f97-33429b2d43a3,Michael Carter,Germany,Fiction,2023-10-16,3,69.2,Credit Card,207.6
6114,18720dc7-5f86-4f8b-aec6-16940f243491,Melinda Glover,Canada,Children,2025-01-28,2,36.67,Credit Card,73.34
6115,fc31654d-f6ae-4936-8071-4e0f2b23ace0,Abigail Dudley,USA,Fiction,2023-05-13,1,58.17,Credit Card,58.17
6116,53ad132c-0131-471e-8338-57e4877478d3,Kenneth Williams,UK,Fiction,2024-01-16,2,32.91,Bank Transfer,65.82
6117,cccf4d37-0714-4da9-8e67-4f72627f34eb,Joan Taylor,UK,Non-Fiction,2023-12-08,1,33.07,Credit Card,33.07
6118,5ff540ca-9038-4b45-916d-9a42e7b795f9,Priscilla Williams,India,Fantasy,2023-06-09,5,29.36,Gift Card,146.8
6119,2c21f1ed-f4a9-45b0-91c3-7e19dbfeed4a,Rhonda Kennedy,USA,History,2024-11-26,1,65.98,Credit Card,65.98
6120,7f8a1fca-9ef1-4e4f-a2f0-77e330405cc4,Mr. Dustin Mendoza,UK,Romance,2024-11-05,5,55.82,Gift Card,279.1
6121,f9cc596e-37e7-4948-8903-c8c72e8992cc,James Cisneros,USA,Fantasy,2024-03-01,1,34.13,Gift Card,34.13
6122,aee4f488-df41-4155-98d2-bfd058622bb4,Terry Schmidt,USA,Biography,2024-07-08,1,30.18,Credit Card,30.18
6123,5fc97e64-9987-4384-a798-879be9a11cc0,Carlos Herrera,USA,Romance,2024-03-18,2,46.18,PayPal,92.36
6124,70d18e9e-e435-4335-ad4b-2c1392f0ae83,Luke Trevino,India,Science,2024-02-04,4,7.05,Credit Card,28.2
6125,c5a0b7c3-e132-4e39-9891-b0a4b4d4813a,Amanda Vazquez,Australia,Non-Fiction,2023-07-09,4,5,Gift Card,20
6126,d079fe4e-261b-447a-81e0-4baa2d701ddf,Derek Stevens,Australia,Fiction,2023-11-23,1,19.46,Gift Card,19.46
6127,9f40ce6a-07c4-48ba-b1f2-7f0fd1a9af91,Megan Wagner,Canada,Science,2024-05-24,2,40.64,Credit Card,81.28
6128,e36345fc-899f-4cfb-af6f-5d6a09ed1c7c,Stacy Taylor,Canada,Biography,2023-08-10,3,50.92,Credit Card,152.76
6129,1ecadf24-f0d1-4a72-8b2c-7b1df5418b22,Brooke Smith,USA,Children,2024-02-16,1,16.34,PayPal,16.34
6130,ef5e4a66-4fc9-4cd0-af2a-dff8cea4f9c4,Kristy Hutchinson,USA,History,2025-02-15,2,58.07,PayPal,116.14
6131,aedb3046-595b-4abc-9b97-23324a9b37f0,Daniel Waters,Canada,Children,2025-02-27,2,26.96,Credit Card,53.92
6132,2ad9c360-84bb-4f7a-9711-35452e2fcae7,Justin Delgado,Australia,Non-Fiction,2024-06-29,3,41.4,Credit Card,124.2
6133,3172e9f8-7f66-4f24-9987-5a42e675835a,Jonathan Castillo,Canada,Non-Fiction,2023-09-07,2,26.91,Gift Card,53.82
6134,9cfa2010-ff51-4c96-a7be-a2b29a7f326f,Jerry Luna,USA,Children,2024-04-11,2,33.25,Credit Card,66.5
6135,74650ff9-f014-4b87-965f-a125eb85105d,Gary Gutierrez,USA,Non-Fiction,2023-08-10,5,62.09,Credit Card,310.45
6136,d4eee313-8c48-4218-a892-ab6fedb92750,James Fernandez,USA,History,2024-01-11,3,26.96,Credit Card,80.88
6137,f1aab637-72ab-47ff-88b8-547b638b66ac,Tyler Gill,Canada,Fantasy,2024-03-03,2,20.88,Credit Card,41.76
6138,10c238ba-8df1-463a-ab30-41841dcb2fbf,Walter Woods,Germany,Fantasy,2024-12-05,3,45,PayPal,135
6139,243191eb-5d9e-4717-bf08-6a9e569db57e,James Golden,UK,Fiction,2025-02-05,1,49.61,PayPal,49.61
6140,7da2fb48-d14d-4890-b5db-ed2c3d4caf01,Ashley Williams,Australia,Fantasy,2023-10-31,2,12.38,PayPal,24.76
6141,0aa5aaf2-677f-43b8-8b47-1eca30370fff,Greg Green,Canada,Non-Fiction,2025-04-04,5,40.51,Gift Card,202.55
6142,fb7b00c7-eaa6-4c45-8f01-fe855bbaf3ac,Gina Wright,Canada,Non-Fiction,2024-08-20,3,43.05,Gift Card,129.15
6143,d7f64255-cf97-4ff0-bafd-0718ebced334,Marc Bailey,USA,History,2023-11-01,2,61.18,Credit Card,122.36
6144,c12e3882-b527-4a0a-a8df-7aa5e8e00199,Madison Daugherty,Germany,Non-Fiction,2023-05-21,1,28.96,Credit Card,28.96
6145,d907ba3f-1949-4b8a-9754-81a3d6ccc7cd,Jesse Mitchell,Australia,Fiction,2023-06-10,4,55.2,Credit Card,220.8
6146,a7a13e62-a9db-4628-9748-ba0185147bc9,Michael Watson,USA,Non-Fiction,2024-07-17,1,37.42,Gift Card,37.42
6147,90208d23-86ff-46f2-a970-1e00520fc3e7,Patrick Lewis,Canada,History,2025-01-09,1,30.51,PayPal,30.51
6148,858c5992-882c-4812-b3c3-c4289338e35d,Andrew Morrison,Canada,Non-Fiction,2024-08-27,4,23.86,Credit Card,95.44
6149,a4a8a844-8bdf-4208-81c5-bc8b64e94d6a,Brian Jones,UK,Science,2023-08-15,1,42.45,Credit Card,42.45
6150,22ae8888-5200-41ca-8855-f44a33704903,James Martinez,Germany,Science,2025-03-15,3,17.48,Gift Card,52.44
6151,4aff5eee-32b2-4952-8376-37d672a9dfa1,Jessica Baxter,UK,History,2024-10-03,2,18.61,Credit Card,37.22
6152,677c25b0-6d23-4155-a057-c558f1ba308e,Hannah Elliott,Canada,Fantasy,2023-08-21,2,44.07,Credit Card,88.14
6153,7d8f2305-1517-403e-a087-75a56f654201,Kenneth Crosby,USA,Non-Fiction,2023-11-25,2,62.71,PayPal,125.42
6154,524ec63c-1ab4-4e05-bdc1-dda00619feb0,Danielle Galvan,USA,Fiction,2025-02-20,1,13.72,Gift Card,13.72
6155,6388f6dc-9c12-43c9-bbee-45828fae46a9,Billy Contreras,USA,Non-Fiction,2024-12-14,4,24.01,Credit Card,96.04
6156,c94ee2f0-fe06-4b4e-bf63-abb84e4f4dd0,Vernon Murray,USA,Non-Fiction,2023-06-18,1,39.39,Gift Card,39.39
6157,af1e0ecd-c555-430a-8985-8ab5c54f447e,Joseph Valencia,UK,History,2023-07-02,2,26.71,Credit Card,53.42
6158,d4cd45a9-870d-4661-8e1c-0d4db2eb3819,Jamie Terry,UK,Fiction,2024-04-25,2,6.8,PayPal,13.6
6159,16d4fdff-f260-4a26-b025-f0410aa86e33,Todd Lee,USA,Non-Fiction,2024-04-24,1,22.18,PayPal,22.18
6160,bf733026-9664-4ca5-a460-2d314e9f67a7,Dennis Hanson,Australia,Romance,2023-07-23,2,42.34,Gift Card,84.68
6161,2c613d5c-8af4-4753-923f-128ee67882ae,Kevin Rivera,USA,Science,2024-02-02,3,30.8,Credit Card,92.4
6162,0c46d8be-bd3f-4354-904b-9abba41425de,Brett Green,Canada,History,2024-01-21,1,40.5,Gift Card,40.5
6163,f77e1ee6-0c15-4b28-8728-971988c75e8a,Laura Nelson,USA,Romance,2024-10-20,1,14.54,PayPal,14.54
6164,5a0d4f8c-3030-4e86-a288-e5da4d8ddd2d,Larry Costa,Canada,Romance,2023-09-19,5,40.04,Gift Card,200.2
6165,d2e106a4-0d6c-4599-89aa-e145f6d4f767,John Terry,USA,Science,2024-03-21,1,5,PayPal,5
6166,6f0dc87b-dfab-44e2-af25-762cd34d09ae,Lauren Espinoza,Canada,Non-Fiction,2025-04-21,3,46.72,Credit Card,140.16
6167,d96688c9-8623-481e-8224-da50bd10f69f,James Mclaughlin,Canada,Biography,2024-05-08,1,55.52,Credit Card,55.52
6168,ae5ec1fc-5eee-4114-823d-269c2da46bc5,Kelsey Castillo,India,Science,2023-10-28,1,14.1,Gift Card,14.1
6169,36e90637-e921-46db-8b72-d0efb2fdaa38,Eric Acosta,USA,Fiction,2023-07-19,1,26.42,Bank Transfer,26.42
6170,2f8a637d-f330-4c59-b50d-456e19412cae,Amy Carter,USA,Non-Fiction,2024-10-23,1,12.76,Credit Card,12.76
6171,51ffdef6-b660-4a31-b8b8-9fc4e47172b1,Luke Walters,USA,Science,2024-05-02,4,36.38,Credit Card,145.52
6172,7eca5b2d-341f-4b4a-b6ca-f84012adbc1b,Austin Benson,UK,Fantasy,2024-12-29,2,37.29,PayPal,74.58
6173,9ceeaf74-a3f2-43db-9236-948e34ecb64f,Nancy Bowman,USA,Fiction,2023-12-05,1,14.93,Credit Card,14.93
6174,61a93ecf-ec0d-49ba-8b94-729c03fde24e,Frank Alvarado,Australia,Fiction,2023-08-22,3,26.32,Credit Card,78.96
6175,1dc7deab-b07b-44ed-a67b-6ad334be5f01,Jason Wood,Canada,Fantasy,2024-12-23,2,51.15,Credit Card,102.3
6176,e7867bbf-0136-4f98-8a5a-62d3ec9fba0a,Katherine Brown,Canada,Fantasy,2023-06-13,1,43.35,PayPal,43.35
6177,ea4d7ed8-d04a-402a-a8db-2a2c3d8a0701,Whitney Schmidt,UK,Non-Fiction,2023-07-12,1,37.93,Gift Card,37.93
6178,2d53a810-fc01-446c-94ac-13ced4d05762,Tammy Howell,USA,Non-Fiction,2024-01-13,2,51.46,Credit Card,102.92
6179,3a769378-d39a-4c87-a3d1-8504fcb1a281,Tracy Ramos,USA,Science,2023-08-03,1,62.08,Bank Transfer,62.08
6180,66e6c48a-d679-4ab4-aae6-c3da5f2d38b8,Jacqueline Pitts,Canada,Non-Fiction,2023-07-11,2,37.07,PayPal,74.14
6181,9947c98a-2444-4277-a7ea-f6650b752e49,Christopher Black,UK,Fantasy,2024-12-07,1,39.61,Bank Transfer,39.61
6182,42186e6d-ab24-474a-9f2b-e8ba3f05344c,Jon Allen,USA,Fiction,2024-10-13,3,30.76,Credit Card,92.28
6183,ae2e69e2-6c3f-4800-ac13-d7c3e1c72223,Ashley Meyer,USA,Fiction,2024-12-28,1,37.56,Credit Card,37.56
6184,e6ef3a0b-dd1e-4932-b5cd-dc34920ee451,Hannah Sellers,India,Fiction,2025-02-17,5,24.42,Credit Card,122.1
6185,f0b5b7b3-3472-459e-8f4b-1252a04e03d7,Norman Hubbard,USA,Non-Fiction,2024-07-16,1,9.71,Credit Card,9.71
6186,e9ea9d49-bc94-446e-a741-0d2ce0f13db6,Erin Love MD,Australia,Fiction,2025-04-08,1,46.98,Bank Transfer,46.98
6187,029e435d-b0b6-45da-a8c1-8df945ca17af,Melissa Brown,Australia,Fiction,2024-08-21,3,45.46,Gift Card,136.38
6188,608bb508-69e4-4d26-92d4-7ec76a77982b,Donna Flores,USA,Romance,2023-08-24,4,36.05,Gift Card,144.2
6189,3082d7e6-e6ac-4778-97b6-e0a34730b04b,Dr. Ralph Chaney PhD,USA,Fiction,2025-01-18,3,36.9,Credit Card,110.7
6190,40e07e0f-7cfb-4186-877b-4fffd114dda1,Raymond Cook,USA,Fantasy,2024-03-24,3,24.56,Credit Card,73.68
6191,b149324b-a064-4c2a-82ab-856599a2186f,Diane Martinez,UK,Non-Fiction,2024-11-22,2,53.04,Credit Card,106.08
6192,c46268d6-b22d-4bfe-8ab3-5cb1653d6c17,Christina Simpson,UK,Science,2024-08-02,2,16.78,Gift Card,33.56
6193,b08307e1-a9b7-41f5-a0fe-d1f372fa10f7,Daniel Marshall,Australia,Fiction,2025-03-10,2,56.13,Credit Card,112.26
6194,1d480843-a339-4f8e-920d-e24a3914dce2,Tina Anderson,Germany,Fiction,2023-10-24,5,43.76,Bank Transfer,218.8
6195,ca8b6e4c-e6f7-43d4-a8af-3b731d82e2a8,Amanda James,UK,Science,2024-03-14,1,39.38,Credit Card,39.38
6196,8974e16a-2ef0-463c-9106-2a357d10bf9f,Sarah Hughes,USA,Science,2023-04-28,1,40.27,Credit Card,40.27
6197,bd76bb2f-f189-4bad-aad8-8bca53cf14e1,Denise Clark,USA,Romance,2024-07-14,1,50.2,Bank Transfer,50.2
6198,b70bc594-ae4f-445f-b48f-ab0641a9edd3,April Banks,Australia,Romance,2024-07-22,1,26.57,Gift Card,26.57
6199,48e918f9-65f0-4b99-b1ec-c7c2ee3d114e,Nicole Waller,USA,Science,2024-05-11,1,46.79,PayPal,46.79
6200,db029414-48e2-4a53-8954-105b89485754,Nathaniel Sanders,USA,Non-Fiction,2023-05-23,1,29.01,Gift Card,29.01
6201,c2d031ad-1bc6-429e-82f1-9c7b91f29ea4,Jamie White,UK,Fantasy,2024-04-22,3,41.98,Bank Transfer,125.94
6202,e2b6a842-d2a8-4922-a518-93471e910b71,Mary Simpson,Canada,Science,2023-09-17,1,11.39,Gift Card,11.39
6203,16251089-f340-46f1-b3be-8942e24f908a,Erin Davis,Germany,Biography,2025-02-23,2,24.88,Bank Transfer,49.76
6204,3366da87-7f7a-478c-98b1-3a9d8e041844,Sherri Adams,UK,Romance,2024-08-14,1,61.32,Credit Card,61.32
6205,092351d9-fedc-4b65-84aa-6e12208a9c4f,Monica Valentine,USA,Fiction,2024-08-16,1,54.98,PayPal,54.98
6206,1c852510-1bfd-4626-ba93-ef0e780d90b6,Anna Anderson,Germany,Non-Fiction,2024-02-05,1,59.73,Gift Card,59.73
6207,63582706-d545-4254-89bc-6a803a887bed,James Romero,USA,Science,2024-01-30,5,52.11,PayPal,260.55
6208,b190dea4-c335-49e5-9567-55f42f39f8c8,Nicholas Bauer,Canada,History,2023-07-09,1,25.49,PayPal,25.49
6209,6f9a544a-3de3-42e9-9141-26afce70d3f7,Jack Price,Canada,Science,2023-10-20,4,27.36,Bank Transfer,109.44
6210,bd0443f0-7027-41f1-9ef3-6d4d9d85aa72,Nicole Short,USA,Romance,2023-07-04,1,49.84,Credit Card,49.84
6211,c4e57a92-98d5-46b9-b128-7916248bd5aa,Felicia Rios MD,Canada,Non-Fiction,2023-05-11,1,51.2,PayPal,51.2
6212,80ed319c-ef01-4e79-a9b2-4a990a8260b6,Andrew Flores,USA,Fiction,2025-01-01,2,55.79,PayPal,111.58
6213,c4bfa424-3060-4ccf-b979-549bc44c5c78,Heather Li,Canada,Fiction,2023-10-26,1,37.9,Credit Card,37.9
6214,0b33b7a0-5163-4a91-b993-b65f35ded447,Phillip Jacobson,Canada,Science,2024-08-24,1,34.03,Credit Card,34.03
6215,27180985-f2d6-418c-83a3-574a919cf735,Wendy Salazar,Australia,Science,2025-02-10,4,52.94,Gift Card,211.76
6216,40349202-f34e-4ba1-9c07-605e57628c84,Jacob Schmidt,Australia,Non-Fiction,2024-07-07,3,12.09,Bank Transfer,36.27
6217,7647f43f-59a1-4829-acef-781debfdb100,Kara Singleton,USA,Science,2024-06-14,2,32.47,PayPal,64.94
6218,0e721365-a4e6-4afd-a6cc-d201335dc080,Derek Hunter,Canada,Fiction,2024-03-20,3,31.14,Credit Card,93.42
6219,f262e145-2731-460c-a149-ee42642d03af,James Hart,Canada,Fiction,2024-12-10,2,31.31,Gift Card,62.62
6220,39a90a45-104b-4372-816e-a5c24ab3c590,Wendy Perez,USA,History,2024-06-16,2,54.88,Bank Transfer,109.76
6221,55fccc14-31c0-44f0-a091-129b2f1835b1,Travis Morales,Australia,Non-Fiction,2024-05-31,2,44.28,Credit Card,88.56
6222,067ab1d7-7059-4387-b89f-52d2a8737d14,Leslie Brown,UK,Science,2025-04-20,1,36.85,PayPal,36.85
6223,d7ea8625-11c3-438b-b0c6-9b42df0ff647,Kristie Andrade,USA,Romance,2024-12-10,2,12.11,PayPal,24.22
6224,49adb07b-874f-4c5c-9a06-64b93eeb2f03,Paula Phillips,Canada,Fantasy,2024-03-21,1,17.99,PayPal,17.99
6225,8c1046bf-24b3-4794-a93d-b7fa8e8ded45,Lauren Williams,USA,Fiction,2023-09-21,1,47.12,Credit Card,47.12
6226,1c82780f-0e84-4070-914b-30a9f6d4461c,Michelle Freeman,UK,Children,2024-01-06,5,38.82,Bank Transfer,194.1
6227,849ebfa5-68f0-4a5d-90ac-72bdaf4c9dfc,Samantha Randall,USA,History,2024-07-28,4,53.42,Credit Card,213.68
6228,b87189e1-9e5b-4abf-8478-608888c62a79,April Hanson,India,Romance,2023-12-08,1,24.32,Credit Card,24.32
6229,52581086-eecc-4487-b95d-43d62b7f90a5,Beth Soto,Australia,Romance,2023-07-09,3,35.64,Credit Card,106.92
6230,e6c9fd54-24bb-4796-89d6-8cdc5ed0b58c,Michael Smith,Canada,Fiction,2023-08-10,1,32.48,Gift Card,32.48
6231,0182c481-3bd1-4558-af2f-5f8b1a9226d6,Stephen Wood,UK,Fiction,2023-10-14,5,48.28,PayPal,241.4
6232,0ef473a2-900d-4f16-80e0-32006197337c,Robert Smith,Germany,Science,2023-04-30,2,65.92,Credit Card,131.84
6233,9123f2c5-c4c9-4949-a334-fca6d04f0a71,Ryan Reed,UK,History,2024-09-25,2,26.56,Credit Card,53.12
6234,c31dfb91-397a-4433-9b64-8ca71ea0dd2d,Kurt Salazar,USA,Non-Fiction,2024-12-31,5,5,Credit Card,25
6235,8bab4c1b-904a-4134-8902-8dd7a0d763f0,Amanda Sanders,Canada,Fiction,2024-04-23,1,42.31,Gift Card,42.31
6236,d2f18f28-a61b-4c7d-8511-2d7f12ecaf24,Jennifer Garza,Australia,History,2025-02-25,2,41.21,Bank Transfer,82.42
6237,924d4a86-efed-4e52-b9f7-3374e92af09b,Nicole Marquez,UK,Non-Fiction,2024-01-24,5,7.76,Credit Card,38.8
6238,af8422cc-484f-4a28-a2d4-7bffa510f7b4,Christopher White,UK,Fiction,2024-02-11,1,20.2,PayPal,20.2
6239,e9058f29-731d-46ec-a303-2bd49db564b5,Albert Ross,Germany,Fiction,2024-12-02,1,28.41,Credit Card,28.41
6240,7d957e47-aed1-4cec-bcd7-e0eabf817a17,Laura Dillon,Germany,Non-Fiction,2024-04-05,1,52.16,PayPal,52.16
6241,fae9df3f-585b-4128-8002-c5eb9cd3e931,Sarah Harrison,Germany,Science,2023-12-13,1,19.54,PayPal,19.54
6242,7aa83419-7479-4994-a2fe-9cb4fcec1791,Nancy Sanchez,USA,Non-Fiction,2023-12-21,5,30.98,PayPal,154.9
6243,7447f8a1-2734-4be8-a609-2042eb5f8944,Gina Miller,Canada,Fiction,2023-11-02,3,5.47,Credit Card,16.41
6244,394d9156-5c31-4125-a123-433f895517ec,Regina Bruce,UK,Fiction,2024-04-18,5,42.31,Gift Card,211.55
6245,bb2168c4-a318-4a65-896f-e30824f7e239,Mrs. Amber Huff,Australia,Non-Fiction,2024-11-03,2,16.37,Gift Card,32.74
6246,63719357-f7a5-4f8d-b689-c4c22ca26887,Ashley Cabrera,UK,Science,2024-05-07,2,67.6,Bank Transfer,135.2
6247,290a8303-e1c6-47c2-81d8-93a5ffc7aba2,Juan Shelton,USA,Fiction,2023-05-21,5,22.24,Credit Card,111.2
6248,6e8649f1-055c-42ad-bd71-017f5e3a5dad,Paige Adams,Australia,Science,2024-08-06,3,49.24,Credit Card,147.72
6249,0ae4e096-24dc-4ee5-8cc3-78c3ce3200af,Bonnie Roberts,UK,Fiction,2024-02-24,2,43.04,PayPal,86.08
6250,e13ae6f4-b5ef-418b-a90e-1a7e75be1ba7,Chad Green,USA,Fiction,2023-11-05,1,22,Gift Card,22
6251,fccc1a7d-3a1b-4a9c-9a07-f08e8a9fa5a1,Carolyn Allen,Canada,Fiction,2023-08-21,2,51.65,Bank Transfer,103.3
6252,a0624c48-d713-4c2e-a001-965b66f89b87,Michael Schroeder,USA,Fiction,2023-08-07,5,5,Credit Card,25
6253,67e2020e-f11f-4e97-b546-1a1c5a5a5dac,Alexander Lee,Canada,Science,2024-02-02,1,34.62,Gift Card,34.62
6254,75e8abfe-6af0-4106-a235-09a86bcfdfa4,Todd Jackson,USA,Children,2024-03-09,3,45.59,PayPal,136.77
6255,f3cecaaf-71a2-46c1-b3ca-b4e3bbc3553b,Candace Bates,Canada,Romance,2023-10-01,3,31.38,Credit Card,94.14
6256,567a25f8-5d12-490e-b6a9-0f786370fda9,Martin Huff,Canada,Fiction,2024-05-21,4,17.84,Credit Card,71.36
6257,2213cdad-661d-4354-aa55-e9af537574b0,Michelle Hall,UK,Fiction,2024-12-15,4,58.7,Gift Card,234.8
6258,3efa528c-34b6-49da-87a9-efafb92ab1b7,Christopher Morris,UK,Non-Fiction,2024-01-30,3,33.09,Credit Card,99.27
6259,9181c8a2-30e3-4645-b66c-4a03378aa526,Mark Washington,Australia,Romance,2023-06-14,2,26.67,PayPal,53.34
6260,bab3d9a3-dfa4-46da-b2b0-74a331d16ea8,Kevin Shannon,USA,Non-Fiction,2024-03-25,4,18.42,PayPal,73.68
6261,5d08c254-9e6e-4c9c-88bc-7784a8c99656,Denise Moss,USA,Non-Fiction,2023-05-15,3,36.44,Credit Card,109.32
6262,dcc8c801-8c57-4243-b69f-ce1ae67d9f00,Donna Lam,Germany,Non-Fiction,2023-09-24,1,31.8,Gift Card,31.8
6263,5ff3fbbf-6880-434f-8ac5-a4c6c393f806,Tracy Dalton,USA,Fiction,2023-07-17,2,30.65,Credit Card,61.3
6264,64907a63-36a8-453d-8e90-ee87a4dd2fe1,Judy Peck,India,Fantasy,2023-08-20,1,59.77,Gift Card,59.77
6265,8af6d268-1bd0-4f9b-b861-2769242e4cff,Benjamin Hill,Australia,Children,2023-06-11,1,59.49,Credit Card,59.49
6266,e798d9bf-4ce1-4a16-b3cb-3b3fa6f90864,April Marshall,Canada,Romance,2024-12-15,2,38.75,Credit Card,77.5
6267,debf96d3-c64a-48bf-b4aa-e84ad5382419,Jenna Kemp,India,Science,2024-08-15,2,45.31,Gift Card,90.62
6268,330c8461-0d06-4891-a980-8e3c9fa3fe4b,Anthony Washington,USA,Children,2023-06-25,3,12.66,Gift Card,37.98
6269,e3d21a33-8d3b-41df-9672-67353798fc80,Bryan Montes,Canada,Fiction,2023-12-11,1,36.37,Credit Card,36.37
6270,efe739dd-6260-4cbe-a8de-eb1c281ec259,Ryan Martin,UK,Science,2023-11-14,3,39.02,PayPal,117.06
6271,f1758208-2e29-4386-ae89-6265847aefa5,Patrick Sloan,Canada,Fiction,2023-08-03,2,31.74,Credit Card,63.48
6272,34da1f50-b1a7-4e09-861a-1396716728ee,Cody Thomas,Germany,Non-Fiction,2024-11-16,1,28.45,Gift Card,28.45
6273,2c1e86bb-aac0-46bd-9140-a95d62cef959,Kyle Gardner,USA,Science,2023-09-19,3,23.16,Bank Transfer,69.48
6274,ae3dc742-bef8-404b-bbcf-57d745f84c5d,Jerry Gibson,Canada,Romance,2024-06-16,1,35.53,Credit Card,35.53
